GEO_ID,NAME,totalHHS,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpoverty,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
1400000US53053072106,"Census Tract 721.06, Pierce County, Washington",2975,2767,17,2422,328,208,5852,60.5,6.3,15.7,93.00840336,0.571428571,81.41176471,11.02521008,6.991596639
1400000US53053072107,"Census Tract 721.07, Pierce County, Washington",1733,1558,0,1533,25,175,3573,60.8,4.7,33.8,89.90190421,0,88.4593191,1.442585113,10.09809579
1400000US53053072108,"Census Tract 721.08, Pierce County, Washington",2014,1726,0,1653,73,288,3937,61.3,2.5,0,85.7000993,0,82.0754717,3.624627607,14.2999007
1400000US53053072109,"Census Tract 721.09, Pierce County, Washington",1454,1381,9,1345,27,73,2763,57.8,2.6,10.5,94.97936726,0.618982118,92.50343879,1.856946355,5.020632737
1400000US53053072111,"Census Tract 721.11, Pierce County, Washington",1009,935,0,849,86,74,2248,58.4,8.3,30.5,92.66600595,0,84.14271556,8.523290387,7.333994054
1400000US53053072112,"Census Tract 721.12, Pierce County, Washington",1893,1744,5,1670,69,149,3713,64.5,3.1,10.3,92.12889593,0.264131009,88.219757,3.645007924,7.871104068
1400000US53053072305,"Census Tract 723.05, Pierce County, Washington",2407,2313,30,2164,119,94,4729,64.3,7.6,7.2,96.09472372,1.246364769,89.90444537,4.943913585,3.905276278
1400000US53053072307,"Census Tract 723.07, Pierce County, Washington",1928,1759,0,1625,134,169,3722,59.1,5.6,41.9,91.23443983,0,84.28423237,6.950207469,8.765560166
1400000US53053072308,"Census Tract 723.08, Pierce County, Washington",2942,2821,13,2667,141,121,6558,59.5,4.3,16.1,95.8871516,0.441876275,90.65261727,4.792658056,4.112848402
1400000US53053072309,"Census Tract 723.09, Pierce County, Washington",2531,2449,0,2407,42,82,5279,68.2,3.9,34.7,96.76017384,0,95.10075069,1.659423153,3.239826156
1400000US53053072310,"Census Tract 723.10, Pierce County, Washington",1653,1511,0,1452,59,142,3208,65.7,9.8,56.9,91.40955838,0,87.84029038,3.569267998,8.590441621
1400000US53053072311,"Census Tract 723.11, Pierce County, Washington",2026,1840,0,1755,85,186,3706,64.1,3.8,25.8,90.81934847,0,86.62388944,4.195459033,9.18065153
1400000US53053072312,"Census Tract 723.12, Pierce County, Washington",2214,2128,0,1995,133,86,4455,71.9,0.9,0,96.11562782,0,90.10840108,6.007226739,3.884372177
1400000US53053072313,"Census Tract 723.13, Pierce County, Washington",1368,1240,10,1165,65,128,2914,62.9,6.2,62.7,90.64327485,0.730994152,85.16081871,4.751461988,9.356725146
1400000US53053072405,"Census Tract 724.05, Pierce County, Washington",1558,1539,0,1480,59,19,3321,59.4,1.9,18,98.7804878,0,94.99358151,3.78690629,1.219512195
1400000US53053072406,"Census Tract 724.06, Pierce County, Washington",2187,2092,0,2061,31,95,5052,62.9,2.2,0,95.65614998,0,94.23868313,1.41746685,4.343850023
1400000US53053072407,"Census Tract 724.07, Pierce County, Washington",1981,1903,0,1806,97,78,3708,63.3,3.5,9.7,96.06259465,0,91.16607774,4.896516911,3.937405351
1400000US53053072408,"Census Tract 724.08, Pierce County, Washington",2447,2368,0,2307,61,79,4793,55.9,9.6,0,96.77155701,0,94.27870862,2.492848386,3.228442991
1400000US53053072409,"Census Tract 724.09, Pierce County, Washington",953,931,4,870,57,22,2140,60.6,5.7,14,97.69150052,0.419727177,91.29066107,5.981112277,2.308499475
1400000US53053072410,"Census Tract 724.10, Pierce County, Washington",1408,1370,9,1291,70,38,3050,54.1,8.2,52.4,97.30113636,0.639204545,91.69034091,4.971590909,2.698863636
1400000US53053072503,"Census Tract 725.03, Pierce County, Washington",1609,1538,9,1461,68,71,3676,58.4,6.8,51.4,95.58732132,0.559353636,90.80174021,4.22622747,4.412678682
1400000US53053072504,"Census Tract 725.04, Pierce County, Washington",1478,1425,24,1374,27,53,4409,43.9,4.5,43.3,96.41407307,1.623815968,92.96346414,1.826792963,3.585926928
1400000US53053072505,"Census Tract 725.05, Pierce County, Washington",3430,3200,65,2938,197,230,6883,57,3.6,52.4,93.29446064,1.895043732,85.65597668,5.743440233,6.705539359
1400000US53053072506,"Census Tract 725.06, Pierce County, Washington",1399,1359,7,1266,86,40,2977,55.7,2.9,0,97.14081487,0.500357398,90.49320944,6.147248034,2.859185132
1400000US53053072507,"Census Tract 725.07, Pierce County, Washington",1374,1280,10,1202,68,94,2527,49.3,5.2,0,93.15866084,0.727802038,87.48180495,4.949053857,6.841339156
1400000US53053072601,"Census Tract 726.01, Pierce County, Washington",2003,1914,57,1808,49,89,4687,64.7,9.1,26,95.556665,2.845731403,90.2646031,2.446330504,4.443334998
1400000US53053072602,"Census Tract 726.02, Pierce County, Washington",1525,1441,9,1285,147,84,3357,51.8,7.2,31.4,94.49180328,0.590163934,84.26229508,9.639344262,5.508196721
1400000US53053072603,"Census Tract 726.03, Pierce County, Washington",2096,1899,0,1770,129,197,4240,51.8,3.1,0,90.60114504,0,84.44656489,6.154580153,9.398854962
1400000US53053072800,"Census Tract 728, Pierce County, Washington",3631,3464,0,3412,52,167,6652,69.9,7.9,30.8,95.40071606,0,93.96860369,1.432112366,4.599283944
1400000US53053072901,"Census Tract 729.01, Pierce County, Washington",793,793,0,746,47,0,2121,77.4,7,14.7,100,0,94.07313997,5.926860025,0
1400000US53053072903,"Census Tract 729.03, Pierce County, Washington",944,944,0,935,9,0,4064,83.8,4.6,0,100,0,99.04661017,0.953389831,0
1400000US53053072905,"Census Tract 729.05, Pierce County, Washington",1769,1752,0,1583,169,17,3668,70.3,5.3,21.4,99.03900509,0,89.48558508,9.553420011,0.960994912
1400000US53053072906,"Census Tract 729.06, Pierce County, Washington",8,8,0,8,0,0,1631,99.5,0,-,100,0,100,0,0
1400000US53053072907,"Census Tract 729.07, Pierce County, Washington",1446,1388,0,1209,179,58,3367,70,8.2,10.3,95.98893499,0,83.60995851,12.37897649,4.011065007
1400000US53053073001,"Census Tract 730.01, Pierce County, Washington",2311,2123,35,1860,228,188,4920,57.6,5,17.7,91.86499351,1.514495889,80.48463868,9.865858936,8.135006491
1400000US53053073005,"Census Tract 730.05, Pierce County, Washington",1924,1845,18,1696,131,79,4230,57.2,4.6,-,95.89397089,0.935550936,88.14968815,6.808731809,4.106029106
1400000US53053073006,"Census Tract 730.06, Pierce County, Washington",1463,1279,34,1147,98,184,3078,60,12.8,0,87.42310321,2.323991798,78.40054682,6.698564593,12.57689679
1400000US53053073108,"Census Tract 731.08, Pierce County, Washington",2942,2910,13,2649,248,32,6930,66.4,4.2,17,98.91230455,0.441876275,90.04078858,8.429639701,1.087695445
1400000US53053073110,"Census Tract 731.10, Pierce County, Washington",1353,1321,8,1256,57,32,3149,59.9,5.7,0,97.63488544,0.59127864,92.83074649,4.21286031,2.36511456
1400000US53053073111,"Census Tract 731.11, Pierce County, Washington",1436,1381,0,1337,44,55,3245,68,6.4,0,96.16991643,0,93.10584958,3.064066852,3.830083565
1400000US53053073113,"Census Tract 731.13, Pierce County, Washington",2267,2067,0,1956,111,200,5087,61.9,5.6,40.5,91.17776798,0,86.2814292,4.896338774,8.822232025
1400000US53053073114,"Census Tract 731.14, Pierce County, Washington",1860,1689,10,1569,110,171,4044,59.6,4.2,11.6,90.80645161,0.537634409,84.35483871,5.913978495,9.193548387
1400000US53053073115,"Census Tract 731.15, Pierce County, Washington",1514,1357,0,1271,86,157,3775,61.5,6.9,26.6,89.63011889,0,83.94980185,5.680317041,10.36988111
1400000US53053073116,"Census Tract 731.16, Pierce County, Washington",1594,1547,10,1428,109,47,3936,61,4.2,5.4,97.05144291,0.627352572,89.5859473,6.838143036,2.948557089
1400000US53053073117,"Census Tract 731.17, Pierce County, Washington",1291,1165,0,1066,99,126,2882,60.1,5.2,0,90.24012393,0,82.57164988,7.668474051,9.759876065
1400000US53053073118,"Census Tract 731.18, Pierce County, Washington",1523,1472,0,1424,48,51,3351,64.6,3.9,10.9,96.65134603,0,93.4996717,3.151674327,3.348653972
1400000US53053073119,"Census Tract 731.19, Pierce County, Washington",1142,1111,11,989,111,31,2636,59.8,1.8,0,97.2854641,0.963222417,86.60245184,9.719789842,2.714535902
1400000US53053073120,"Census Tract 731.20, Pierce County, Washington",1414,1389,0,1276,113,25,3115,69.6,6.7,15.7,98.23196605,0,90.24045262,7.991513437,1.768033946
1400000US53053073121,"Census Tract 731.21, Pierce County, Washington",1633,1610,0,1530,80,23,3569,70,5.8,0,98.5915493,0,93.69259032,4.898958971,1.408450704
1400000US53053073122,"Census Tract 731.22, Pierce County, Washington",1820,1774,0,1650,124,46,3996,74.6,11.7,12.6,97.47252747,0,90.65934066,6.813186813,2.527472527
1400000US53053073123,"Census Tract 731.23, Pierce County, Washington",1614,1544,0,1467,77,70,3880,68.3,4.9,22.6,95.66294919,0,90.89219331,4.770755886,4.337050805
1400000US53053073124,"Census Tract 731.24, Pierce County, Washington",1269,1205,0,1126,79,64,2553,63.2,4.7,40.5,94.95665879,0,88.73128448,6.22537431,5.043341214
1400000US53053073125,"Census Tract 731.25, Pierce County, Washington",3684,3448,0,3392,56,236,8663,66.6,6.8,12.3,93.59391965,0,92.07383279,1.520086862,6.406080347
1400000US53053073126,"Census Tract 731.26, Pierce County, Washington",1171,1112,6,1043,63,59,2880,62.9,1.3,0,94.96157131,0.512382579,89.06917165,5.380017079,5.038428693
1400000US53053073200,"Census Tract 732, Pierce County, Washington",2515,2182,17,2002,163,333,4782,58,8.2,51.6,86.75944334,0.675944334,79.60238569,6.48111332,13.24055666
1400000US53053073301,"Census Tract 733.01, Pierce County, Washington",2390,2173,0,1978,195,217,4398,65.1,5.7,0,90.92050209,0,82.76150628,8.158995816,9.079497908
1400000US53053073302,"Census Tract 733.02, Pierce County, Washington",1731,1589,0,1440,149,142,3556,63.3,2.7,19.8,91.79664934,0,83.18890815,8.60774119,8.203350664
1400000US53053073404,"Census Tract 734.04, Pierce County, Washington",2516,2231,0,2113,118,285,5407,62.8,5.4,51.8,88.67249603,0,83.98251192,4.689984102,11.32750397
1400000US53053073405,"Census Tract 734.05, Pierce County, Washington",1422,1241,0,1029,212,181,2909,56.8,11.8,41.9,87.27144866,0,72.3628692,14.90857947,12.72855134
1400000US53053073406,"Census Tract 734.06, Pierce County, Washington",2332,2276,41,2134,101,56,4605,65.6,2.6,6.7,97.59862779,1.758147513,91.50943396,4.331046312,2.401372213
1400000US53053073407,"Census Tract 734.07, Pierce County, Washington",1418,1194,0,1100,94,224,2711,63.4,4.1,0,84.20310296,0,77.57404795,6.629055007,15.79689704
1400000US53053073408,"Census Tract 734.08, Pierce County, Washington",1689,1503,0,1416,87,186,3278,68.3,4,37.5,88.98756661,0,83.8365897,5.150976909,11.01243339
1400000US53053073500,"Census Tract 735, Pierce County, Washington",2874,2759,14,2635,110,115,6556,66.5,3.9,46.9,95.99860821,0.487125957,91.68406402,3.827418232,4.001391788
1400000US53053940001,"Census Tract 9400.01, Pierce County, Washington",1082,1055,4,1032,19,27,2320,64.9,3.5,60.9,97.50462107,0.369685767,95.37892791,1.756007394,2.495378928
1400000US53053940002,"Census Tract 9400.02, Pierce County, Washington",1469,1383,21,1218,144,86,3560,66.5,4.1,14.4,94.14567733,1.429543907,82.91354663,9.802586794,5.854322668
1400000US53053940003,"Census Tract 9400.03, Pierce County, Washington",2822,2733,3,2473,257,89,5725,75.9,4.6,18.5,96.84620836,0.106307583,87.63288448,9.1070163,3.153791637
1400000US53053940004,"Census Tract 9400.04, Pierce County, Washington",2611,2477,19,2272,186,134,5352,60.5,6.4,46.5,94.86786672,0.72769054,87.01646879,7.123707392,5.132133282
1400000US53053940005,"Census Tract 9400.05, Pierce County, Washington",2026,1964,10,1789,165,62,4730,73.5,7.2,37.3,96.93978282,0.493583416,88.30207305,8.144126357,3.060217177
1400000US53053940006,"Census Tract 9400.06, Pierce County, Washington",1063,887,2,701,184,176,2036,55.5,9.8,35.8,83.44308561,0.188146754,65.94543744,17.30950141,16.55691439
1400000US53053940007,"Census Tract 9400.07, Pierce County, Washington",973,844,6,748,90,129,2370,63.3,8.7,32.8,86.74203494,0.616649538,76.87564234,9.249743063,13.25796506
1400000US53053940008,"Census Tract 9400.08, Pierce County, Washington",2324,2246,0,2151,95,78,4800,69,4.8,26.3,96.64371773,0,92.55593804,4.08777969,3.356282272
1400000US53053940009,"Census Tract 9400.09, Pierce County, Washington",1122,1004,7,914,83,118,2377,65.6,2.5,27.3,89.48306595,0.623885918,81.46167558,7.397504456,10.51693405
1400000US53053940010,"Census Tract 9400.10, Pierce County, Washington",1843,1603,11,1498,94,240,3821,63.8,3.6,39.6,86.97775366,0.596852957,81.28052089,5.100379816,13.02224634
1400000US53053940011,"Census Tract 9400.11, Pierce County, Washington",1621,1592,3,1563,26,29,3559,61.5,3.4,44.2,98.21098088,0.185070944,96.42196175,1.60394818,1.789019124
1400000US53061040100,"Census Tract 401, Snohomish County, Washington",1616,1570,0,1455,115,46,4188,74.1,9,65.9,97.15346535,0,90.03712871,7.116336634,2.846534653
1400000US53061040200,"Census Tract 402, Snohomish County, Washington",2479,2093,14,1800,279,386,4989,58.1,8.2,31,84.42920532,0.564743848,72.60992336,11.25453812,15.57079468
1400000US53061040300,"Census Tract 403, Snohomish County, Washington",1355,1211,0,1081,130,144,2511,69.3,4.6,63.6,89.37269373,0,79.77859779,9.594095941,10.62730627
1400000US53061040400,"Census Tract 404, Snohomish County, Washington",1907,1775,0,1644,131,132,4057,74,7.8,24.2,93.07813319,0,86.20870477,6.869428422,6.921866807
1400000US53061040500,"Census Tract 405, Snohomish County, Washington",942,880,5,832,43,62,1957,69.9,5,9.5,93.41825902,0.530785563,88.32271762,4.564755839,6.581740977
1400000US53061040700,"Census Tract 407, Snohomish County, Washington",1853,1458,0,1268,190,395,3917,46.1,11.5,40.2,78.68321641,0,68.42957366,10.25364274,21.31678359
1400000US53061040800,"Census Tract 408, Snohomish County, Washington",1416,1267,0,1159,108,149,2519,66.1,6.4,10,89.47740113,0,81.85028249,7.627118644,10.52259887
1400000US53061040900,"Census Tract 409, Snohomish County, Washington",1224,1175,0,1108,67,49,2500,66.1,3,5.3,95.99673203,0,90.52287582,5.473856209,4.003267974
1400000US53061041000,"Census Tract 410, Snohomish County, Washington",2347,2133,0,2014,119,214,4600,65.2,6.8,19.4,90.88197699,0,85.81167448,5.070302514,9.118023008
1400000US53061041100,"Census Tract 411, Snohomish County, Washington",1847,1688,6,1573,109,159,3587,67.5,7.9,63.6,91.39144559,0.32485111,85.16513265,5.90146183,8.608554413
1400000US53061041201,"Census Tract 412.01, Snohomish County, Washington",1201,1136,9,1045,82,65,2603,64.3,5.9,37.9,94.58784346,0.74937552,87.01082431,6.82764363,5.412156536
1400000US53061041202,"Census Tract 412.02, Snohomish County, Washington",2186,2014,0,1895,119,172,4545,67.7,9.8,25.1,92.13174748,0,86.68801464,5.443732845,7.868252516
1400000US53061041301,"Census Tract 413.01, Snohomish County, Washington",2209,2142,0,2127,15,67,4537,60.5,5.7,0,96.96695337,0,96.28791308,0.67904029,3.033046627
1400000US53061041303,"Census Tract 413.03, Snohomish County, Washington",1821,1764,0,1709,55,57,3746,66.9,3.6,30.6,96.86985173,0,93.84953322,3.020318506,3.13014827
1400000US53061041304,"Census Tract 413.04, Snohomish County, Washington",1115,1082,0,1054,28,33,2556,64,1.8,32.7,97.04035874,0,94.52914798,2.511210762,2.959641256
1400000US53061041400,"Census Tract 414, Snohomish County, Washington",2209,2000,0,1942,58,209,4712,73,6.1,41.3,90.5387053,0,87.91308284,2.625622454,9.461294703
1400000US53061041500,"Census Tract 415, Snohomish County, Washington",489,471,0,415,56,18,1119,69.2,8,16.7,96.3190184,0,84.86707566,11.45194274,3.680981595
1400000US53061041601,"Census Tract 416.01, Snohomish County, Washington",2107,2037,0,1909,128,70,5058,66.8,3.3,0,96.67774086,0,90.60275273,6.074988135,3.322259136
1400000US53061041605,"Census Tract 416.05, Snohomish County, Washington",2209,2176,17,2076,83,33,5468,71.5,6.1,35.1,98.50611136,0.769578995,93.9791761,3.75735627,1.493888637
1400000US53061041606,"Census Tract 416.06, Snohomish County, Washington",2009,1858,0,1651,207,151,4490,69.1,3.2,22,92.4838228,0,82.18018915,10.30363365,7.516177203
1400000US53061041607,"Census Tract 416.07, Snohomish County, Washington",1288,1252,0,1222,30,36,3225,71.1,4.3,100,97.20496894,0,94.8757764,2.329192547,2.795031056
1400000US53061041608,"Census Tract 416.08, Snohomish County, Washington",2276,2215,0,2174,41,61,5322,69.3,2.5,0,97.3198594,0,95.51845343,1.801405975,2.680140598
1400000US53061041701,"Census Tract 417.01, Snohomish County, Washington",2569,2322,9,2075,238,247,4867,62.9,4.8,68,90.38536395,0.350330868,80.77072791,9.264305177,9.614636045
1400000US53061041703,"Census Tract 417.03, Snohomish County, Washington",2125,2037,0,1930,107,88,4710,72.3,5.8,47.8,95.85882353,0,90.82352941,5.035294118,4.141176471
1400000US53061041704,"Census Tract 417.04, Snohomish County, Washington",2297,2210,0,2139,71,87,4574,75.7,3.5,39.2,96.21245102,0,93.12146278,3.090988246,3.787548977
1400000US53061041805,"Census Tract 418.05, Snohomish County, Washington",2521,2333,0,2213,120,188,5226,65.7,2.9,0,92.54264181,0,87.78262594,4.760015867,7.457358191
1400000US53061041806,"Census Tract 418.06, Snohomish County, Washington",3082,2935,0,2614,321,147,6529,74.7,7.7,32.5,95.23036989,0,84.81505516,10.41531473,4.76963011
1400000US53061041808,"Census Tract 418.08, Snohomish County, Washington",1657,1473,0,1430,43,184,3288,63.6,2.9,20.6,88.89559445,0,86.30054315,2.595051298,11.10440555
1400000US53061041809,"Census Tract 418.09, Snohomish County, Washington",2011,1918,0,1698,220,93,4268,70.3,13.2,36.6,95.37543511,0,84.43560418,10.93983093,4.624564893
1400000US53061041810,"Census Tract 418.10, Snohomish County, Washington",2245,2154,0,2101,53,91,4297,75,11.4,83.5,95.94654788,0,93.5857461,2.360801782,4.053452116
1400000US53061041811,"Census Tract 418.11, Snohomish County, Washington",2703,2618,15,2427,176,85,5796,75.7,5.2,29,96.85534591,0.554938957,89.7891232,6.511283759,3.144654088
1400000US53061041812,"Census Tract 418.12, Snohomish County, Washington",2553,2345,0,2042,303,208,5440,64.8,4.4,32,91.85272229,0,79.98433216,11.86839013,8.147277712
1400000US53061041901,"Census Tract 419.01, Snohomish County, Washington",1928,1875,0,1732,143,53,4257,63.1,3.8,10.7,97.25103734,0,89.8340249,7.417012448,2.748962656
1400000US53061041903,"Census Tract 419.03, Snohomish County, Washington",3109,2912,0,2796,116,197,5848,70,4.3,14,93.66355741,0,89.93245417,3.731103249,6.336442586
1400000US53061041904,"Census Tract 419.04, Snohomish County, Washington",2292,2081,0,1764,317,211,3938,75.2,4.3,13.7,90.79406632,0,76.96335079,13.83071553,9.205933682
1400000US53061041905,"Census Tract 419.05, Snohomish County, Washington",2386,2265,0,2018,247,121,5081,77,3.8,16.8,94.92875105,0,84.5766974,10.35205365,5.071248952
1400000US53061042001,"Census Tract 420.01, Snohomish County, Washington",2339,2158,14,2081,63,181,5017,65.4,5.3,0,92.26165028,0.598546387,88.96964515,2.693458743,7.738349722
1400000US53061042003,"Census Tract 420.03, Snohomish County, Washington",1151,1133,10,1123,0,18,2491,74.1,5.3,0,98.43614248,0.868809731,97.56733275,0,1.563857515
1400000US53061042004,"Census Tract 420.04, Snohomish County, Washington",1659,1525,20,1419,86,134,3520,72.9,4.8,33.3,91.92284509,1.205545509,85.53345389,5.18384569,8.077154913
1400000US53061042005,"Census Tract 420.05, Snohomish County, Washington",1954,1939,0,1877,62,15,4386,69.3,4.3,39.7,99.23234391,0,96.0593654,3.172978506,0.76765609
1400000US53061042006,"Census Tract 420.06, Snohomish County, Washington",2115,2102,22,2058,22,13,3887,72.6,3.5,0,99.38534279,1.040189125,97.30496454,1.040189125,0.61465721
1400000US53061050101,"Census Tract 501.01, Snohomish County, Washington",992,961,0,935,26,31,2513,69.6,3.7,42.9,96.875,0,94.25403226,2.620967742,3.125
1400000US53061050102,"Census Tract 501.02, Snohomish County, Washington",2328,2224,35,1934,255,104,5253,70.1,4.5,3.3,95.53264605,1.503436426,83.07560137,10.95360825,4.467353952
1400000US53061050200,"Census Tract 502, Snohomish County, Washington",1597,1580,0,1526,54,17,3718,62.3,7,36.4,98.93550407,0,95.55416406,3.381340013,1.06449593
1400000US53061050300,"Census Tract 503, Snohomish County, Washington",1964,1906,0,1891,15,58,4660,60.7,3.4,0,97.04684318,0,96.28309572,0.763747454,2.953156823
1400000US53061050401,"Census Tract 504.01, Snohomish County, Washington",2887,2836,25,2699,112,51,5739,70.7,2.5,0,98.23346034,0.865950814,93.48804988,3.879459647,1.766539661
1400000US53061050402,"Census Tract 504.02, Snohomish County, Washington",2392,2285,20,2139,126,107,4873,67.3,3,0,95.52675585,0.836120401,89.42307692,5.267558528,4.473244147
1400000US53061050500,"Census Tract 505, Snohomish County, Washington",3754,3404,16,3168,220,350,6288,47.7,2.9,48.7,90.67661161,0.42621204,84.38998402,5.860415557,9.323388386
1400000US53061050600,"Census Tract 506, Snohomish County, Washington",421,405,5,394,6,16,919,59.5,3.7,61.5,96.19952494,1.187648456,93.58669834,1.425178147,3.800475059
1400000US53061050700,"Census Tract 507, Snohomish County, Washington",2666,2545,12,2440,93,121,5519,73.3,2.1,9.5,95.46136534,0.450112528,91.52288072,3.488372093,4.538634659
1400000US53061050800,"Census Tract 508, Snohomish County, Washington",2628,2537,13,2482,42,91,5570,70.2,4.9,18.1,96.53729072,0.494672755,94.44444444,1.598173516,3.462709285
1400000US53061050900,"Census Tract 509, Snohomish County, Washington",1411,1358,0,1234,124,53,2898,75.9,7.7,42,96.24379872,0,87.45570517,8.788093551,3.756201276
1400000US53061051000,"Census Tract 510, Snohomish County, Washington",1729,1664,11,1555,98,65,3767,73.9,5.8,8.3,96.2406015,0.636205899,89.93637941,5.668016194,3.759398496
1400000US53061051100,"Census Tract 511, Snohomish County, Washington",1680,1469,8,1372,89,211,3401,67,1.6,40,87.44047619,0.476190476,81.66666667,5.297619048,12.55952381
1400000US53061051200,"Census Tract 512, Snohomish County, Washington",1716,1651,0,1549,102,65,3653,73.2,1.9,14.5,96.21212121,0,90.26806527,5.944055944,3.787878788
1400000US53061051300,"Census Tract 513, Snohomish County, Washington",2896,2850,9,2765,76,46,5868,70.7,2,12.3,98.41160221,0.310773481,95.47651934,2.624309392,1.58839779
1400000US53061051400,"Census Tract 514, Snohomish County, Washington",3287,2905,25,2661,219,382,6179,67.4,1.2,0,88.3784606,0.76057195,80.95527837,6.662610283,11.6215394
1400000US53061051500,"Census Tract 515, Snohomish County, Washington",2193,1921,0,1867,54,272,4738,58.3,4.4,13.1,87.59689922,0,85.13451892,2.462380301,12.40310078
1400000US53061051601,"Census Tract 516.01, Snohomish County, Washington",1633,1543,0,1492,51,90,3606,65.8,8.2,5,94.48867116,0,91.36558481,3.123086344,5.511328843
1400000US53061051602,"Census Tract 516.02, Snohomish County, Washington",1528,1506,49,1342,115,22,3425,60.9,8.2,48.8,98.56020942,3.206806283,87.82722513,7.52617801,1.439790576
1400000US53061051701,"Census Tract 517.01, Snohomish County, Washington",2377,2130,25,1851,254,247,5150,66.3,2,6.1,89.60875053,1.051745898,77.8712663,10.68573833,10.39124947
1400000US53061051702,"Census Tract 517.02, Snohomish County, Washington",1773,1620,0,1527,93,153,3913,60.2,1.9,22.6,91.37055838,0,86.12521151,5.24534687,8.629441624
1400000US53061051802,"Census Tract 518.02, Snohomish County, Washington",2264,2206,6,2057,143,58,4966,68.4,3.9,0,97.43816254,0.265017668,90.85689046,6.316254417,2.561837456
1400000US53061051803,"Census Tract 518.03, Snohomish County, Washington",2659,2565,0,2255,310,94,5341,68.5,9.9,46.4,96.4648364,0,84.80631816,11.65851824,3.535163595
1400000US53061051804,"Census Tract 518.04, Snohomish County, Washington",2213,2168,0,2070,98,45,4986,76.5,5.6,40,97.96656123,0,93.53818346,4.428377768,2.033438771
1400000US53061051905,"Census Tract 519.05, Snohomish County, Washington",3410,3258,35,3022,201,152,7933,70.7,8.2,52.3,95.54252199,1.026392962,88.62170088,5.894428152,4.457478006
1400000US53061051912,"Census Tract 519.12, Snohomish County, Washington",890,850,0,839,11,40,1957,71.7,4.1,84.4,95.50561798,0,94.26966292,1.235955056,4.494382022
1400000US53061051913,"Census Tract 519.13, Snohomish County, Washington",1623,1602,0,1564,38,21,3928,69.8,3.2,10.6,98.70609982,0,96.36475662,2.341343192,1.293900185
1400000US53061051914,"Census Tract 519.14, Snohomish County, Washington",1598,1541,0,1464,77,57,3397,64.2,3.8,0,96.4330413,0,91.61451815,4.818523154,3.566958698
1400000US53061051915,"Census Tract 519.15, Snohomish County, Washington",2569,2555,0,2371,184,14,6014,77.7,1.9,3.7,99.45504087,0,92.2927209,7.162319969,0.544959128
1400000US53061051916,"Census Tract 519.16, Snohomish County, Washington",1351,1315,9,1290,16,36,2982,74.8,2.9,12.5,97.33530718,0.666173205,95.48482605,1.18430792,2.66469282
1400000US53061051917,"Census Tract 519.17, Snohomish County, Washington",1540,1476,0,1429,47,64,3255,64.4,3.1,92.9,95.84415584,0,92.79220779,3.051948052,4.155844156
1400000US53061051918,"Census Tract 519.18, Snohomish County, Washington",1837,1711,0,1673,38,126,4137,64.4,1,0,93.14099075,0,91.07240065,2.068590093,6.859009254
1400000US53061051921,"Census Tract 519.21, Snohomish County, Washington",2086,2024,0,1967,57,62,4353,73,2.2,24,97.02780441,0,94.29530201,2.732502397,2.97219559
1400000US53061051922,"Census Tract 519.22, Snohomish County, Washington",1937,1902,0,1844,58,35,4511,74.4,1.7,9.5,98.19308209,0,95.19876097,2.994321115,1.806917914
1400000US53061051923,"Census Tract 519.23, Snohomish County, Washington",2380,2333,15,2232,86,47,5092,76.9,4,25.8,98.02521008,0.630252101,93.78151261,3.613445378,1.974789916
1400000US53061051924,"Census Tract 519.24, Snohomish County, Washington",2808,2710,0,2617,93,98,5410,67.4,1,0,96.50997151,0,93.1980057,3.311965812,3.49002849
1400000US53061051925,"Census Tract 519.25, Snohomish County, Washington",2907,2863,14,2793,56,44,6553,66.3,5.5,45.1,98.48641211,0.481596147,96.07843137,1.926384589,1.513587891
1400000US53061051926,"Census Tract 519.26, Snohomish County, Washington",1876,1810,0,1791,19,66,4432,67.9,3.4,6.8,96.48187633,0,95.46908316,1.012793177,3.518123667
1400000US53061051927,"Census Tract 519.27, Snohomish County, Washington",1972,1937,0,1822,115,35,4440,74.8,4.5,10.5,98.22515213,0,92.39350913,5.831643002,1.77484787
1400000US53061051928,"Census Tract 519.28, Snohomish County, Washington",2177,2130,0,1998,132,47,4655,70.3,4,34.6,97.84106569,0,91.7776757,6.063389986,2.158934313
1400000US53061052003,"Census Tract 520.03, Snohomish County, Washington",3344,3314,0,3179,135,30,7344,74.9,6.6,0,99.10287081,0,95.06578947,4.03708134,0.897129187
1400000US53061052004,"Census Tract 520.04, Snohomish County, Washington",2592,2489,36,2360,93,103,5425,65.2,2.1,0,96.02623457,1.388888889,91.04938272,3.587962963,3.973765432
1400000US53061052005,"Census Tract 520.05, Snohomish County, Washington",2551,2395,0,2312,83,156,4889,66.9,1.2,0,93.88475108,0,90.63112505,3.253626029,6.115248922
1400000US53061052006,"Census Tract 520.06, Snohomish County, Washington",1517,1508,7,1477,24,9,3517,68.1,2.2,0,99.4067238,0.461437047,97.36321688,1.582069875,0.593276203
1400000US53061052007,"Census Tract 520.07, Snohomish County, Washington",1830,1809,0,1693,116,21,4244,75.9,3.9,0,98.85245902,0,92.5136612,6.338797814,1.147540984
